Countries Today:
countryRank;countryName;totalCases;newCases;totalDeaths;newDeaths;totalRecovered;newRecovered;activeCases;seriousCritical;totCases1Mpop;deaths1Mpop;totalTests;tests1Mpop;population
36    Dominican Republic    116,148    +777    2,159    +10    92,157    +588    21,832    190    10,678    198    502,680    46,215    10,877,062   
37    Kuwait    108,743    +475    639    +7    100,776    +597    7,328    127    25,364    149    768,691    179,292    4,287,362   
38    Kazakhstan    108,362    +66    1,746    None    103,465    +98    3,151    221    5,753    93    3,045,439    161,676    18,836,704   
39    Poland    107,319    +3,003    2,791    +74    75,346    +1,188    29,182    283    2,836    74    3,533,697    93,397    37,835,307   
40    Egypt    104,035    +133    6,010    +9    97,492    +43    533    41    1,012    58    135,000    1,313    102,843,979   
41    Oman    103,465    +817    1,000    +10    91,329    +54    11,136    211    20,127    195    376,700    73,281    5,140,517   
42    UAE    101,840    +1,046    436    +1    91,710    +1,154    9,694    None    10,264    44    10,434,795    1,051,649    9,922,317   
43    Sweden    96,677    None    5,892    +5    N/A    N/A    N/A    23    9,557    582    1,661,484    164,239    10,116,245   
44    Guatemala    95,704    +834    3,335    +25    84,036    +556    8,333    5    5,316    185    347,374    19,295    18,003,118   
45    Czechia    95,360    +5,338    829    +35    50,767    +1,979    43,764    326    8,900    77    1,494,776    139,511    10,714,375   
46    Nepal    94,253    +3,439    578    +15    68,668    +1,126    25,007    None    3,220    20    1,113,486    38,035    29,275,375   
47    Japan    86,543    +496    1,605    +3    79,676    +605    5,262    141    685    13    2,218,653    17,557    126,370,560   
48    Costa Rica    83,497    +1,355    1,024    +20    50,295    +275    32,178    203    16,351    201    245,115    48,000    5,106,602   
49    Belarus    81,505    +415    874    +6    75,683    +307    4,948    None    8,626    93    1,976,828    209,222    9,448,476   
50    Portugal    81,256    +944    2,040    +8    51,037    +325    28,179    104    7,975    200    2,711,918    266,172    10,188,579   
51    Ethiopia    80,895    +892    1,255    +17    35,670    +710    43,970    245    699    11    1,321,164    11,418    115,707,583   
52    Honduras    80,662    +642    2,447    +14    30,131    +363    48,084    26    8,110    246    189,176    19,020    9,946,409   
53    Venezuela    80,404    +608    671    +6    71,531    +812    8,202    198    2,830    24    1,969,847    69,327    28,413,910   
54    Bahrain    73,932    +456    262    None    69,411    +805    4,259    69    43,065    153    1,509,071    879,030    1,716,745   
55    Nigeria    59,738    +155    1,113    None    51,403    +95    7,222    7    288    5    543,415    2,619    207,474,408   
56    Uzbekistan    59,579    +236    491    +2    56,165    +107    2,923    252    1,773    15    1,377,915    41,012    33,598,229   
57    Moldova    58,794    +1,062    1,406    +17    42,480    +542    14,908    755    14,584    349    302,666    75,077    4,031,401   
58    Singapore    57,840    +10    27    None    57,624    +12    189    1    9,866    5    3,072,368    524,052    5,862,716   
59    Switzerland    57,709    +1,077    2,082    +1    47,300    None    8,327    42    6,655    240    1,439,599    166,012    8,671,658   
60    Armenia    53,755    +672    995    +5    45,110    +178    7,650    None    18,131    336    312,823    105,514    2,964,747   
61    Algeria    52,520    +121    1,771    +3    36,857    +94    13,892    25    1,192    40    None    None    44,060,390   
62    Austria    50,848    +1,029    830    +8    40,499    +709    9,519    100    5,637    92    1,735,094    192,355    9,020,266   
63    Lebanon    48,377    +1,459    433    +9    21,120    +630    26,824    167    7,096    64    927,346    136,033    6,817,067   
64    Kyrgyzstan    48,097    +298    1,069    +3    43,798    +154    3,230    24    7,340    163    276,522    42,200    6,552,729   
65    Ghana    46,829    None    303    None    46,060    None    466    4    1,499    10    488,427    15,633    31,243,580   
66    Paraguay    46,435    +788    989    +23    29,270    +724    16,176    151    6,489    138    296,536    41,439    7,155,930   
67    Palestine    42,840    +408    355    +6    35,953    +354    6,532    None    8,347    69    441,785    86,076    5,132,482   
68    Azerbaijan    41,113    +182    602    +2    38,858    +145    1,653    None    4,045    59    1,150,658    113,212    10,163,709   
69    Kenya    39,907    +321    748    +5    31,659    +4,328    7,500    None    738    14    565,336    10,453    54,082,266   
70    Ireland    39,584    +611    1,816    +5    23,364    None    14,404    25    7,993    367    1,271,317    256,700    4,952,539   
71    Afghanistan    39,548    +62    1,469    +2    33,045    +68    5,034    93    1,010    38    113,020    2,886    39,158,322   
72    Libya    39,513    +1,045    608    +6    22,831    +421    16,074    None    5,730    88    230,501    33,424    6,896,184   
73    Serbia    34,193    +121    758    +1    31,536    None    1,899    20    3,918    87    1,173,582    134,466    8,727,731   
74    Hungary    33,114    +816    877    +24    9,149    +426    23,088    41    3,430    91    781,023    80,904    9,653,647   
75    Denmark    30,710    +331    663    None    24,240    +585    5,807    15    5,297    114    4,166,217    718,595    5,797,725   
76    El Salvador    29,737    +103    873    +4    24,643    +118    4,221    32    4,578    134    413,036    63,592    6,495,046   
77    Bosnia and Herzegovina    29,075    +365    908    +5    22,614    +340    5,553    None    8,877    277    253,264    77,328    3,275,211   
78    Australia    27,182    +8    897    +2    24,937    +20    1,348    6    1,063    35    7,851,776    306,962    25,578,966   
79    Tunisia    24,542    +2,312    364    +43    5,032    None    19,146    124    2,071    31    256,667    21,656    11,851,736   
80    S. Korea    24,353    +114    425    +3    22,334    +251    1,594    102    475    8    2,378,073    46,373    51,281,182   
81    Bulgaria    22,743    +437    873    +11    15,448    +138    6,422    53    3,280    126    556,761    80,294    6,934,044   
82    Myanmar    21,433    +1,400    510    +39    6,084    +302    14,839    None    393    9    355,271    6,518    54,508,077   
83    Greece    20,947    +406    424    +4    9,989    None    10,534    88    2,012    41    1,379,036    132,484    10,409,091   
84    Cameroon    20,924    None    420    None    19,764    None    740    30    783    16    149,000    5,577    26,718,466   
85    Jordan    20,200    +1,199    131    +9    5,575    +189    14,494    48    1,975    13    1,351,112    132,070    10,230,283   
86    Ivory Coast    19,935    +32    120    None    19,550    +11    265    None    751    5    168,309    6,340    26,548,935   
87    North Macedonia    19,413    +317    772    +4    15,749    +104    2,892    3    9,318    371    199,372    95,698    2,083,351   
88    Croatia    18,447    +363    309    +5    16,308    +116    1,830    26    4,501    75    338,594    82,618    4,098,311   
89    Madagascar    16,633    +33    235    +1    15,808    +110    590    20    597    8    73,747    2,645    27,876,693   
90    Zambia    15,224    +54    335    None    14,342    +29    547    None    822    18    172,435    9,312    18,517,682   
91    Senegal    15,174    +33    313    +1    12,998    +62    1,863    4    900    19    184,934    10,970    16,858,879   
92    Norway    15,013    +229    275    None    11,863    +673    2,875    3    2,763    51    1,119,418    206,054    5,432,642   
93    Albania    14,730    +162    407    +4    9,115    +150    5,208    23    5,120    141    90,441    31,437    2,876,940   
94    Slovakia    14,689    +877    55    None    5,200    +173    9,434    42    2,690    10    508,713    93,165    5,460,361   
95    Malaysia    13,993    +489    141    None    10,501    +74    3,351    40    431    4    1,627,612    50,116    32,476,618   
96    Sudan    13,668    +15    836    None    6,764    None    6,068    None    310    19    None    None    44,117,428   
97    Montenegro    12,794    +210    190    +2    8,907    +350    3,697    17    20,370    303    73,768    117,449    628,088   
